Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TCmp,TAtt,TCmp%,TotDist,PrgDist,SCmp,SAtt,SCmp%,MCmp,MAtt,MCmp%,LCmp,LAtt,LCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,-9999
1739,Thomas Meunier,be BEL,DF,Borussia Dortmund,Bundesliga,31,1991,6.5,399,495,80.6,6833,2757,187,211,88.6,176,216,81.5,31,52,59.6,0,0.6,0.9,-0.6,4,25,2,0,33,Matches,e162b013
1740,Bastien Meupiyou,fr FRA,DF,Nantes,Ligue 1,17,2006,0.1,5,5,100.0,100,3,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,dcd94cdb
1741,Alexander Meyer,de GER,GK,Borussia Dortmund,Bundesliga,32,1991,7.7,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56.0,0,0.0,0.0,0.0,0,2,1,0,1,Matches,b56dd813
1742,Omenuke Mfulu,cd COD,MFFW,Las Palmas,La Liga,29,1994,0.9,53,60,88.3,793,301,26,28,92.9,25,26,96.2,0,3,0.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches,bdc14559
1743,Lucas Michal,fr FRA,FW,Monaco,Ligue 1,18,2005,0.1,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0c7b1c91
1744,Sven Michel,de GER,FWMF,Augsburg,Bundesliga,33,1990,6.5,97,173,56.1,1417,429,58,85,68.2,27,52,51.9,7,10,70.0,1,0.8,0.8,+0.2,10,7,11,4,14,Matches,1e274a0a
1745,Miguel,es ESP,FWMF,Alaves,La Liga,23,1999,0.7,7,15,46.7,75,0,3,6,50.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,6763373d
1746,Georges Mikautadze,ge GEO,FW,Metz,Ligue 1,22,2000,19.4,299,430,69.5,4511,1182,141,187,75.4,116,157,73.9,19,37,51.4,4,2.4,1.0,+1.6,21,30,13,1,51,Matches,4788cb6b
1747,Nikola Milenković,rs SRB,DF,Fiorentina,Serie A,25,1997,27.9,1341,1584,84.7,27355,9362,395,465,84.9,777,838,92.7,159,235,67.7,0,0.7,0.9,-0.7,8,73,0,0,81,Matches,bee704fc
1748,Lewis Miley,eng ENG,MF,Newcastle United,Premier League,17,2006,13.4,441,535,82.4,6580,1615,255,296,86.1,143,165,86.7,24,40,60.0,3,1.7,1.4,+1.3,12,26,12,2,53,Matches,2c6835e5
1749,Arkadiusz Milik,pl POL,FW,Juventus,Serie A,29,1994,10.2,215,270,79.6,3059,448,129,156,82.7,67,86,77.9,11,14,78.6,1,2.6,0.7,-1.6,15,8,8,0,22,Matches,85613cf0
1750,Vanja Milinković-Savić,rs SRB,GK,Torino,Serie A,26,1997,36.0,984,1536,64.1,30924,23394,132,133,99.2,485,489,99.2,367,904,40.6,0,0.0,0.1,0.0,0,45,0,0,0,Matches,9fa26bc2
1751,Éder Militão,br BRA,DF,Real Madrid,La Liga,25,1998,5.5,297,329,90.3,5567,1956,110,114,96.5,156,165,94.5,28,40,70.0,0,0.0,0.0,0.0,0,13,0,0,15,Matches,2784f898
1752,Luis Milla,es ESP,MF,Getafe,La Liga,28,1994,23.5,1011,1273,79.4,19294,5597,443,490,90.4,391,468,83.5,152,250,60.8,1,1.7,2.1,-0.7,29,140,10,6,121,Matches,19c36442
1753,Enzo Millot,fr FRA,MFFW,VfB Stuttgart,Bundesliga,21,2002,24.9,1238,1456,85.0,17707,4172,710,775,91.6,412,480,85.8,57,94,60.6,4,3.9,5.3,+0.1,33,97,31,4,127,Matches,f76022e7
1754,James Milner,eng ENG,DFMF,Brighton,Premier League,37,1986,8.6,492,585,84.1,7622,2496,269,297,90.6,181,210,86.2,27,46,58.7,2,1.8,1.7,+0.2,16,46,17,6,69,Matches,2f90f6b8
1755,Jovan Milošević,rs SRB,FWMF,VfB Stuttgart,Bundesliga,18,2005,0.3,8,13,61.5,87,17,4,5,80.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,fdbe14c8
1756,Marko Milovanović,rs SRB,FWMF,Almeria,La Liga,19,2003,3.4,43,68,63.2,457,59,30,41,73.2,9,15,60.0,0,2,0.0,0,0.1,0.1,-0.1,2,3,1,0,3,Matches,1fda2b14
1757,Kim Min-jae,kr KOR,DF,Bayern Munich,Bundesliga,26,1996,21.9,1986,2139,92.8,33551,13144,863,905,95.4,1011,1061,95.3,94,131,71.8,1,0.4,0.5,+0.6,8,129,2,0,131,Matches,e0f8151c
1758,Yerry Mina,co COL,DFMF,Fiorentina,Serie A,28,1994,0.5,15,17,88.2,301,117,7,7,100.0,6,8,75.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,6d5701f2
1759,Yerry Mina,co COL,DF,Cagliari,Serie A,28,1994,13.5,448,562,79.7,9321,3323,127,144,88.2,257,291,88.3,61,114,53.5,0,0.0,0.2,0.0,0,15,4,1,23,Matches,6d5701f2
1760,Takumi Minamino,jp JPN,MF,Monaco,Ligue 1,28,1995,23.5,646,885,73.0,9574,2740,359,455,78.9,213,280,76.1,36,75,48.0,6,4.9,4.3,+1.1,34,53,36,3,97,Matches,f833a830
1761,Lucas Mincarelli,fr FRA,DFMF,Montpellier,Ligue 1,19,2004,10.9,326,438,74.4,5326,1994,160,192,83.3,135,160,84.4,21,57,36.8,1,0.6,0.8,+0.4,4,14,7,2,26,Matches,02b3733e
1762,Tyrone Mings,eng ENG,DF,Aston Villa,Premier League,30,1993,0.3,5,5,100.0,119,86,0,0,,2,2,100.0,2,2,100.0,0,0.0,0.2,0.0,1,1,0,0,0,Matches,8397a50c
1763,Óscar Mingueza,es ESP,DFMF,Celta Vigo,La Liga,24,1999,33.3,1478,1967,75.1,24165,11712,778,875,88.9,536,699,76.7,125,277,45.1,2,3.9,6.2,-1.9,48,169,55,17,170,Matches,056269d7
1764,Ignasi Miquel,es ESP,DF,Granada,La Liga,30,1992,33.2,1265,1549,81.7,25083,9540,396,447,88.6,715,790,90.5,145,284,51.1,1,1.2,0.8,-0.2,12,72,5,0,83,Matches,174f09a6
1765,Rafa Mir,es ESP,FWMF,Sevilla,La Liga,26,1997,4.3,61,88,69.3,868,109,32,41,78.0,24,30,80.0,2,5,40.0,0,0.3,0.1,-0.3,5,1,1,1,2,Matches,bbf5c11b
1766,Ignacio Miramon,ar ARG,MF,Lille,Ligue 1,20,2003,0.4,28,32,87.5,492,135,11,12,91.7,13,14,92.9,3,4,75.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,e43a4083
1767,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,Serie A,27,1995,13.1,454,622,73.0,7677,2316,212,250,84.8,179,216,82.9,44,106,41.5,5,4.1,4.5,+0.9,45,41,29,9,75,Matches,a9aa0d1d
1768,Juan Miranda,es ESP,DF,Real Betis,La Liga,23,2000,20.6,913,1166,78.3,15668,7497,416,467,89.1,382,488,78.3,86,149,57.7,1,1.9,2.4,-0.9,23,64,32,9,103,Matches,ead61f73
1769,Kevin Miranda,it ITA,DF,Sassuolo,Serie A,20,2003,0.2,9,10,90.0,165,43,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,9bd97418
1770,Antonio Mirante,it ITA,GK,AC Milan,Serie A,40,1983,2.0,41,54,75.9,990,673,7,7,100.0,26,26,100.0,8,21,38.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches,30223b33
1771,Fabio Miretti,it ITA,MF,Juventus,Serie A,19,2003,12.3,344,449,76.6,5815,1453,160,190,84.2,142,171,83.0,31,58,53.4,1,1.1,1.2,-0.1,24,31,12,2,43,Matches,34693494
1772,Filippo Missori,it ITA,DF,Sassuolo,Serie A,19,2004,3.0,89,113,78.8,1575,527,40,44,90.9,38,48,79.2,10,17,58.8,0,0.0,0.1,0.0,2,5,2,2,8,Matches,2d3d7c0d
1773,Tyrick Mitchell,eng ENG,DFMF,Crystal Palace,Premier League,23,1999,35.6,1177,1627,72.3,18588,7927,605,718,84.3,486,654,74.3,63,142,44.4,3,2.8,2.4,+0.2,24,74,29,12,94,Matches,5cbd1eb0
1774,Kaoru Mitoma,jp JPN,FW,Brighton,Premier League,26,1997,16.5,509,650,78.3,6210,1486,357,413,86.4,110,153,71.9,9,24,37.5,4,2.7,3.6,+1.3,25,23,34,5,64,Matches,74618572
1775,Aleksandar Mitrović,rs SRB,FW,Fulham,Premier League,28,1994,0.4,4,8,50.0,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches,3925dbd6
1776,Stefan Mitrović,rs SRB,FWMF,Verona,Serie A,20,2002,4.3,77,105,73.3,1207,290,45,50,90.0,23,31,74.2,7,12,58.3,0,0.1,0.2,-0.1,3,10,2,1,15,Matches,232b3da4
1777,Stefan Mitrović,rs SRB,DF,Getafe,La Liga,33,1990,7.8,191,251,76.1,4178,1581,57,69,82.6,94,115,81.7,40,66,60.6,0,0.3,0.3,-0.3,2,16,1,0,19,Matches,e6777e6b
1778,Maximilian Mittelstädt,de GER,DF,VfB Stuttgart,Bundesliga,26,1997,23.4,1447,1708,84.7,21937,6603,799,864,92.5,521,611,85.3,74,133,55.6,4,4.2,6.7,-0.2,30,107,33,20,123,Matches,88d4144a
1779,Henrikh Mkhitaryan,am ARM,MF,Inter,Serie A,34,1989,30.9,1453,1679,86.5,22035,5728,814,886,91.9,483,536,90.1,95,137,69.3,8,4.5,4.3,+3.5,40,147,46,1,192,Matches,dd0daf32
1780,Marko Mladenović,rs SRB,MF,Eintracht Frankfurt,Bundesliga,18,2005,0.1,2,3,66.7,29,4,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,6510ee8d
1781,Jakub Moder,pl POL,MFDF,Brighton,Premier League,24,1999,6.9,243,304,79.9,3263,908,150,165,90.9,75,94,79.8,5,14,35.7,0,0.8,0.8,-0.8,4,15,3,0,23,Matches,f230bc30
1782,Luka Modrić,hr CRO,MF,Real Madrid,La Liga,37,1985,18.8,1452,1669,87.0,23577,7217,790,835,94.6,459,513,89.5,150,226,66.4,6,5.5,4.8,+0.5,55,162,42,4,196,Matches,6025fab1
1783,Max Moerstedt,de GER,DFFW,Hoffenheim,Bundesliga,,,0.1,2,3,66.7,18,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,710045fb
1784,Terem Moffi,ng NGA,FW,Nice,Ligue 1,24,1999,21.7,274,387,70.8,3694,554,161,200,80.5,87,122,71.3,10,19,52.6,2,3.2,1.1,-1.2,22,14,12,0,27,Matches,065dc209
1785,Mostafa Mohamed,eg EGY,FW,Nantes,Ligue 1,25,1997,22.2,238,369,64.5,3584,698,126,174,72.4,79,124,63.7,17,33,51.5,2,2.4,1.3,-0.4,23,20,10,3,25,Matches,595e6f3e
1786,Dion Moise Sahi,ci CIV,MFFW,Strasbourg,Ligue 1,21,2001,7.0,137,175,78.3,2178,421,66,83,79.5,55,67,82.1,9,13,69.2,1,1.3,1.4,-0.3,5,10,8,1,21,Matches,cdc4458b
1787,Johan Mojica,co COL,DF,Osasuna,La Liga,30,1992,22.7,865,1193,72.5,14714,5344,460,513,89.7,315,416,75.7,78,185,42.2,3,2.6,3.2,+0.4,25,58,36,25,82,Matches,608f2092
1788,Alberto Moleiro,es ESP,FWMF,Las Palmas,La Liga,19,2003,20.0,581,735,79.0,7847,1868,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,+0.3,27,44,26,2,87,Matches,c2c8897d
1789,Nahuel Molina,ar ARG,DF,Atletico Madrid,La Liga,25,1998,20.6,957,1304,73.4,14695,5346,571,641,89.1,292,415,70.4,66,159,41.5,3,2.9,2.2,+0.1,19,48,30,12,68,Matches,23610943
1790,Florent Mollet,fr FRA,MFFW,Nantes,Ligue 1,31,1991,23.1,826,1063,77.7,12760,3216,425,473,89.9,301,361,83.4,56,160,35.0,4,2.5,2.4,+1.5,38,67,16,3,96,Matches,7e82a78f
1791,Jon Moncayola,es ESP,MF,Osasuna,La Liga,25,1998,20.0,786,1025,76.7,14615,4122,340,387,87.9,329,401,82.0,106,198,53.5,3,2.3,2.5,+0.7,21,95,15,5,99,Matches,9939e168
1792,Enzo Mongo,fr FRA,DF,Nantes,Ligue 1,18,2005,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,575b1a7b
1793,Ilario Monterisi,it ITA,DF,Frosinone,Serie A,21,2001,16.3,802,997,80.4,13842,6423,350,392,89.3,379,447,84.8,60,123,48.8,2,0.4,0.3,+1.6,5,47,7,1,47,Matches,31b252fc
1794,César Montes,mx MEX,DF,Almeria,La Liga,26,1997,19.9,750,973,77.1,15594,5775,224,266,84.2,430,487,88.3,86,196,43.9,0,0.2,0.4,-0.2,4,51,7,1,52,Matches,28e957d7
1795,Gonzalo Montiel,ar ARG,DF,Nott'ham Forest,Premier League,26,1997,8.9,292,386,75.6,4600,1987,155,172,90.1,112,154,72.7,16,38,42.1,2,1.4,0.9,+0.6,9,22,9,1,28,Matches,374d5158
1796,Lorenzo Montipò,it ITA,GK,Verona,Serie A,27,1996,37.0,783,1272,61.6,28541,23677,96,97,99.0,285,297,96.0,401,870,46.1,1,0.0,0.2,+1.0,1,49,1,0,0,Matches,c1d95617
1797,Kieffer Moore,wls WAL,FWMF,Bournemouth,Premier League,30,1992,1.2,28,42,66.7,272,91,22,29,75.9,4,8,50.0,0,0,,0,0.2,0.3,-0.2,2,2,2,0,4,Matches,01ce9e70
1798,Mikey Moore,eng ENG,MF,Tottenham,Premier League,15,2007,0.0,4,5,80.0,51,11,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,00953a9d
1799,Álvaro Morata,es ESP,FW,Atletico Madrid,La Liga,30,1992,21.2,267,384,69.5,3734,699,163,213,76.5,67,92,72.8,19,30,63.3,3,1.7,1.6,+1.3,15,17,7,2,20,Matches,129af0db
1800,Diego Moreira,pt POR,FWMF,Lyon,Ligue 1,18,2004,3.0,74,108,68.5,1070,252,46,60,76.7,24,34,70.6,2,8,25.0,0,0.3,0.2,-0.3,3,4,3,0,12,Matches,12de1b0d
1801,Alberto Moreno,es ESP,DF,Villarreal,La Liga,31,1992,16.5,586,733,79.9,10373,3766,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,+0.4,16,35,23,9,55,Matches,11b9265b
1802,Álex Moreno,es ESP,DF,Aston Villa,Premier League,30,1993,11.5,428,542,79.0,6466,1602,235,264,89.0,171,210,81.4,17,30,56.7,0,1.1,1.0,-1.1,11,10,13,2,24,Matches,16e9d0ea
1803,Gerard Moreno,es ESP,FW,Villarreal,La Liga,31,1992,24.6,779,1001,77.8,12813,3399,422,491,85.9,275,335,82.1,70,106,66.0,6,5.3,4.6,+0.7,53,82,43,6,155,Matches,81f0781e
1804,Jorge Moreno,es ESP,DF,Osasuna,La Liga,22,2001,0.2,2,7,28.6,38,0,0,1,0.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,1f875ef8
1805,Mateu Morey,es ESP,DF,Borussia Dortmund,Bundesliga,23,2000,1.2,74,87,85.1,1052,352,42,47,89.4,27,32,84.4,3,5,60.0,0,0.1,0.1,-0.1,1,3,0,0,6,Matches,5fd5e542
1806,Ilaix Moriba,gn GUI,MFFW,Getafe,La Liga,20,2003,6.7,150,204,73.5,2286,471,89,115,77.4,45,58,77.6,10,16,62.5,2,0.6,0.4,+1.4,5,11,4,0,21,Matches,f4c69aa6
1807,Manu Morlanes,es ESP,MF,Mallorca,La Liga,24,1999,17.9,669,809,82.7,10611,2959,352,395,89.1,236,269,87.7,54,85,63.5,2,2.0,2.0,0.0,16,74,14,3,104,Matches,a0255c67
1808,Nikola Moro,hr CRO,MF,Bologna,Serie A,25,1998,9.3,469,572,82.0,8059,1920,227,258,88.0,182,211,86.3,47,66,71.2,0,0.4,0.8,-0.4,11,59,10,3,58,Matches,ff579c7e
1809,Carlton Morris,eng ENG,FWMF,Luton Town,Premier League,27,1995,31.8,484,751,64.4,6404,1199,310,415,74.7,132,209,63.2,18,34,52.9,4,2.8,1.6,+1.2,22,27,11,0,56,Matches,2da834f1
1810,Cristhian Mosquera,es ESP,DF,Valencia,La Liga,19,2004,34.2,1454,1646,88.3,27551,8196,500,543,92.1,808,859,94.1,134,211,63.5,0,0.0,0.2,0.0,1,45,0,0,77,Matches,dc1ce4f5
1811,Yerson Mosquera,co COL,DF,Villarreal,La Liga,22,2001,13.7,628,734,85.6,11494,3926,225,246,91.5,350,373,93.8,45,89,50.6,1,0.3,0.5,+0.7,5,32,3,2,36,Matches,1e159d70
1812,Dany Mota,pt POR,FWMF,Monza,Serie A,25,1998,22.8,625,836,74.8,10962,1870,316,373,84.7,222,289,76.8,75,108,69.4,3,3.0,3.1,0.0,34,29,21,11,57,Matches,efc9e31f
1813,Lebo Mothiba,za RSA,FW,Strasbourg,Ligue 1,27,1996,6.9,86,118,72.9,1087,191,53,64,82.8,23,31,74.2,2,2,100.0,0,0.2,0.5,-0.2,5,6,2,1,9,Matches,3eaf8817
1814,Youssoufa Moukoko,de GER,FW,Borussia Dortmund,Bundesliga,18,2004,6.9,104,128,81.3,1323,325,70,80,87.5,20,24,83.3,5,6,83.3,0,0.3,0.7,-0.3,7,6,6,0,15,Matches,6ce43701
1815,Steve Mounié,bj BEN,FW,Brest,Ligue 1,28,1994,19.7,282,454,62.1,3928,730,155,236,65.7,94,155,60.6,13,19,68.4,2,2.1,1.4,-0.1,21,27,9,3,25,Matches,19ba6c6d
1816,Mason Mount,eng ENG,MFFW,Manchester United,Premier League,24,1999,5.7,179,219,81.7,2414,735,111,125,88.8,42,53,79.2,10,17,58.8,0,0.3,0.4,-0.3,6,17,6,2,21,Matches,9674002f
1817,Samuel Moutoussamy,cd COD,MF,Nantes,Ligue 1,26,1996,12.3,417,498,83.7,6505,1983,219,245,89.4,158,187,84.5,22,36,61.1,0,0.6,1.1,-0.6,11,42,5,0,59,Matches,af0c835b
1818,Loris Mouyokolo,fr FRA,DF,Lorient,Ligue 1,22,2001,1.0,48,55,87.3,781,285,19,20,95.0,27,30,90.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,96726741
1819,Divin Mubama,eng ENG,FW,West Ham,Premier League,18,2004,0.9,16,22,72.7,200,15,12,16,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,92868cb5
1820,Mykhailo Mudryk,ua UKR,FW,Chelsea,Premier League,22,2001,17.5,385,566,68.0,5618,1853,237,300,79.0,96,148,64.9,30,66,45.5,2,4.1,3.2,-2.1,32,24,22,4,45,Matches,049a888d
1821,François Mughe,cm CMR,MFDF,Marseille,Ligue 1,19,2004,2.0,29,45,64.4,492,219,12,18,66.7,12,17,70.6,3,4,75.0,0,0.1,0.2,-0.1,2,1,5,3,7,Matches,7af655fe
1822,Nordi Mukiele,fr FRA,DF,Paris Saint Germain,Ligue 1,25,1997,8.8,486,578,84.1,7865,2275,235,266,88.3,208,231,90.0,28,45,62.2,0,0.1,0.4,-0.1,3,20,4,1,32,Matches,ac73ec79
1823,Samuele Mulattieri,it ITA,FWMF,Sassuolo,Serie A,22,2000,5.1,81,116,69.8,1042,85,49,67,73.1,26,31,83.9,1,5,20.0,0,0.3,0.5,-0.3,6,4,0,0,1,Matches,30297946
1824,Andreas Müller,de GER,MF,Darmstadt 98,Bundesliga,23,2000,3.9,129,168,76.8,1945,472,73,81,90.1,48,60,80.0,5,17,29.4,0,0.0,0.1,0.0,1,10,0,0,13,Matches,2244908c
1825,Jannik Müller,de GER,DFMF,Darmstadt 98,Bundesliga,29,1994,12.6,424,549,77.2,8305,2641,152,189,80.4,217,254,85.4,50,86,58.1,0,0.1,0.2,-0.1,2,28,4,3,31,Matches,796a5f30
1826,Kevin Müller,de GER,GK,FC Heidenheim,Bundesliga,32,1991,34.0,1104,1482,74.5,34968,23711,76,77,98.7,571,576,99.1,457,826,55.3,0,0.0,0.1,0.0,1,25,1,0,0,Matches,f256f213
1827,Marcus Müller,de GER,MF,Mainz 05,Bundesliga,20,2002,0.2,3,5,60.0,53,2,1,2,50.0,2,3,66.7,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,Matches,3c151571
1828,Thomas Müller,de GER,MFFW,Bayern Munich,Bundesliga,33,1989,18.4,602,810,74.3,9003,2348,339,402,84.3,211,287,73.5,33,67,49.3,9,8.4,7.9,+0.6,51,52,43,10,82,Matches,3c6089ab
1829,Abdul Mumin,gh GHA,DF,Rayo Vallecano,La Liga,25,1998,18.8,617,773,79.8,12936,4915,179,203,88.2,355,393,90.3,76,163,46.6,0,0.3,0.1,-0.3,4,34,4,0,38,Matches,5487adcd
1830,Marshall Munetsi,zw ZIM,MF,Reims,Ligue 1,27,1996,24.1,380,542,70.1,6066,1820,190,254,74.8,143,185,77.3,29,51,56.9,3,1.0,2.2,+2.0,12,42,11,3,67,Matches,2acf0cd7
1831,Iker Muniain,es ESP,MFFW,Athletic Club,La Liga,30,1992,6.6,345,410,84.1,5158,1364,196,216,90.7,113,132,85.6,22,42,52.4,0,0.4,1.3,-0.4,13,37,10,0,43,Matches,c05dfb74
1832,Rodrigo Muniz,br BRA,FW,Fulham,Premier League,22,2001,17.7,136,222,61.3,2018,532,74,113,65.5,39,64,60.9,12,16,75.0,1,2.0,0.9,-1.0,18,14,7,0,19,Matches,a755db8c
1833,Aihen Muñoz,es ESP,DF,Real Sociedad,La Liga,25,1997,12.5,504,702,71.8,9001,4109,216,240,90.0,234,315,74.3,48,112,42.9,2,2.0,0.9,0.0,12,35,11,10,39,Matches,228b0d9d
1834,Daniel Muñoz,co COL,DFMF,Crystal Palace,Premier League,27,1996,16.0,561,720,77.9,7556,2865,365,417,87.5,164,228,71.9,14,35,40.0,4,2.4,1.3,+1.6,21,25,4,0,38,Matches,778ef829
1835,Iker Muñoz,es ESP,MF,Osasuna,La Liga,20,2002,20.6,739,991,74.6,13509,3354,301,360,83.6,350,442,79.2,74,144,51.4,0,0.2,0.5,-0.2,5,85,4,0,80,Matches,175ece4c
1836,Javier Muñoz,es ESP,MF,Las Palmas,La Liga,28,1995,29.3,1018,1285,79.2,14694,3758,596,682,87.4,336,393,85.5,41,98,41.8,3,1.4,1.8,+1.6,24,102,24,7,122,Matches,ec7c84c2
1837,Finley Munroe,eng ENG,MF,Aston Villa,Premier League,18,2005,0.0,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,36625c27
1838,Arijanet Muric,xk KVX,GK,Burnley,Premier League,24,1998,10.0,404,585,69.1,11273,8376,67,68,98.5,196,207,94.7,140,302,46.4,0,0.2,0.1,-0.2,4,16,1,0,1,Matches,99aa1a84
1839,Luis Muriel,co COL,FWMF,Atalanta,Serie A,32,1991,4.5,170,241,70.5,2821,831,93,117,79.5,56,75,74.7,18,34,52.9,1,1.7,1.4,-0.7,15,17,11,5,24,Matches,eb2fe5b6
1840,Murillo,br BRA,DF,Nott'ham Forest,Premier League,21,2002,31.0,1122,1459,76.9,22965,10556,387,440,88.0,571,656,87.0,154,326,47.2,2,1.2,0.6,+0.8,7,101,11,0,89,Matches,1704b0b8
1841,Vedat Muriqi,xk KVX,FW,Mallorca,La Liga,29,1994,25.9,411,660,62.3,6079,999,225,338,66.6,130,196,66.3,26,41,63.4,2,2.6,1.8,-0.6,34,42,13,2,40,Matches,0cadc46d
1842,Alex Murphy,ie IRL,DFFW,Newcastle United,Premier League,19,2004,0.1,17,17,100.0,275,81,10,10,100.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,f1c42eb3
1843,Jacob Murphy,eng ENG,FWDF,Newcastle United,Premier League,28,1995,13.2,343,519,66.1,5229,2012,200,244,82.0,117,175,66.9,19,61,31.1,7,5.0,3.4,+2.0,31,32,30,8,52,Matches,de112b84
1844,Yunus Musah,us USA,MFFW,AC Milan,Serie A,20,2002,16.4,566,666,85.0,8391,2146,324,352,92.0,200,232,86.2,27,41,65.9,2,1.2,0.7,+0.8,14,45,15,4,64,Matches,b51b1b9c
1845,Jamal Musiala,de GER,MFFW,Bayern Munich,Bundesliga,20,2003,19.5,621,772,80.4,8325,1957,388,444,87.4,189,221,85.5,17,28,60.7,5,6.0,5.8,-1.0,42,42,41,0,100,Matches,2c0558b8
1846,Florent Muslija,xk KVX,MFFW,Freiburg,Bundesliga,25,1998,1.2,57,83,68.7,970,348,29,34,85.3,19,25,76.0,8,16,50.0,0,0.6,0.6,-0.6,6,5,5,0,13,Matches,ae961785
1847,Juan Musso,ar ARG,GK,Atalanta,Serie A,29,1994,11.0,278,371,74.9,7215,4905,55,55,100.0,148,150,98.7,74,163,45.4,0,0.0,0.0,0.0,0,3,0,0,0,Matches,a111cf41
1848,Kingstone Mutandwa,zm ZAM,FWMF,Cagliari,Serie A,20,2003,0.4,3,9,33.3,48,0,2,4,50.0,1,4,25.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,cbe32194
1849,Yvon Mvogo,ch SUI,GK,Lorient,Ligue 1,29,1994,34.0,869,1149,75.6,23077,16312,155,156,99.4,450,460,97.8,259,527,49.1,0,0.0,0.0,0.0,0,7,1,0,0,Matches,dc29b608
1850,Joel Mvuka,no NOR,DFFW,Lorient,Ligue 1,20,2002,2.2,33,49,67.3,500,98,19,23,82.6,10,18,55.6,2,5,40.0,0,0.0,0.2,0.0,0,1,0,0,1,Matches,cc704d9c
1851,Junior Mwanga,fr FRA,MFFW,Strasbourg,Ligue 1,20,2003,16.1,415,520,79.8,7549,1911,166,204,81.4,191,225,84.9,47,62,75.8,1,0.9,0.8,+0.1,13,48,9,0,56,Matches,ee158be5
1852,Phillipp Mwene,at AUT,DF,Mainz 05,Bundesliga,29,1994,22.2,652,934,69.8,11014,4320,330,393,84.0,235,334,70.4,69,148,46.6,2,2.0,2.6,0.0,22,49,32,15,73,Matches,2ff76adc
1853,Vitaliy Mykolenko,ua UKR,DF,Everton,Premier League,24,1999,27.4,869,1166,74.5,13579,5739,488,549,88.9,275,368,74.7,81,169,47.9,0,0.9,1.1,-0.9,13,46,17,10,55,Matches,30d4a2e5
1854,Joakim Mæhle,dk DEN,DFMF,Wolfsburg,Bundesliga,26,1997,27.2,1263,1555,81.2,19313,7037,694,760,91.3,473,573,82.5,60,121,49.6,3,2.7,5.2,+0.3,22,86,27,8,119,Matches,c459a650
1855,Obite N'Dicka,ci CIV,DF,Roma,Serie A,23,1999,24.1,1437,1587,90.5,24097,8613,655,676,96.9,687,735,93.5,79,148,53.4,3,1.0,0.5,+2.0,6,74,3,1,87,Matches,441197b8
1856,Kévin N'Doram,fr FRA,MF,Metz,Ligue 1,27,1996,17.8,481,611,78.7,9883,3029,163,202,80.7,233,277,84.1,78,109,71.6,2,0.5,0.3,+1.5,7,52,4,0,62,Matches,e50623a0
1857,Nathan N'Goumou,cm CMR,FWMF,Borussia M.Gladbach,Bundesliga,23,2000,15.4,329,445,73.9,4312,1007,206,255,80.8,87,115,75.7,16,27,59.3,2,1.7,2.9,+0.3,16,9,17,4,47,Matches,e110ea4b
1858,Stanley N'Soki,fr FRA,DF,Hoffenheim,Bundesliga,24,1999,7.0,318,399,79.7,5355,2302,141,162,87.0,148,173,85.5,20,41,48.8,0,0.1,0.3,-0.1,2,21,3,0,37,Matches,61590953
